iter	Logloss
1689	0.2354684098
1690	0.2354543741
1691	0.2354486068
1692	0.23544002
1693	0.2354339873
1694	0.2354314522
1695	0.2354241816
1696	0.2354167542
1697	0.2354108734
1698	0.2354046053
1699	0.2353948972
1700	0.2353895409
1701	0.2353878725
1702	0.2353834339
1703	0.2353747168
1704	0.2353647562
1705	0.2353567566
1706	0.2353510924
1707	0.2353468748
1708	0.2353439292
1709	0.2353298736
1710	0.235323505
1711	0.2353175057
1712	0.235313718
1713	0.2353074388
1714	0.2352928284
1715	0.2352887321
1716	0.2352835429
1717	0.2352777983
1718	0.2352678164
1719	0.235264146
1720	0.2352604428
1721	0.2352573553
1722	0.235251649
1723	0.2352447429
1724	0.2352428282
1725	0.2352369917
1726	0.2352305461
1727	0.2352272393
1728	0.2352229293
1729	0.2352202309
1730	0.2352152633
