iter	CrossEntropy	Logloss
1722	0.3905768819	0.3905768069
1723	0.3905741812	0.3905741812
1724	0.3905688923	0.3905688548
1725	0.3905644286	0.3905643536
1726	0.3905611653	0.3905611653
1727	0.3905543385	0.390554301
1728	0.3905499498	0.3905499123
1729	0.3905451111	0.3905451111
1730	0.3905422228	0.3905422603
1731	0.3905387719	0.3905387719
1732	0.3905343082	0.3905343082
1733	0.3905318326	0.3905317951
1734	0.3905264687	0.3905264312
1735	0.3905202045	0.390520242
1736	0.3905158909	0.3905159284
1737	0.3905127401	0.3905127401
1738	0.3905057257	0.3905057257
1739	0.3905018622	0.3905018247
1740	0.3904984113	0.3904984488
1741	0.3904939476	0.3904938726
1742	0.3904918846	0.3904919596
1743	0.3904883587	0.3904883587
1744	0.3904824696	0.3904824696
1745	0.3904786436	0.3904786436
1746	0.3904753052	0.3904752677
1747	0.3904716293	0.3904715918
1748	0.3904663779	0.3904663779
1749	0.3904643149	0.3904643149
1750	0.3904588759	0.390458951
1751	0.3904545998	0.3904545998
1752	0.3904502487	0.3904502112
1753	0.3904453349	0.3904453349
1754	0.3904397459	0.3904397459
1755	0.3904349822	0.3904349822
1756	0.3904298058	0.3904297308
1757	0.3904257922	0.3904258298
1758	0.3904222288	0.3904221913
1759	0.3904177651	0.3904177276
1760	0.3904124763	0.3904124387
1761	0.3904080126	0.3904080126
1762	0.3904024611	0.3904024986
1763	0.3903990477	0.3903990477
1764	0.3903954093	0.3903954468
1765	0.3903922209	0.3903921834
1766	0.390388545	0.390388545
1767	0.3903845689	0.3903845689
1768	0.390380968	0.3903810055
1769	0.3903769919	0.3903769544
1770	0.3903720406	0.3903720782
1771	0.3903687398	0.3903687398
1772	0.3903637885	0.3903637885
1773	0.3903607127	0.3903607127
1774	0.3903553113	0.3903553488
1775	0.3903502474	0.3903502849
1776	0.3903467215	0.3903467215
1777	0.3903428955	0.390342933
1778	0.3903397072	0.3903396696
1779	0.3903326928	0.3903326928
1780	0.3903295045	0.3903295045
1781	0.3903253034	0.3903252284
1782	0.3903206146	0.3903206146
1783	0.3903164135	0.3903164135
1784	0.390310412	0.3903103745
1785	0.3903057607	0.3903057983
1786	0.3903024224	0.3903024224
1787	0.3902985589	0.3902985589
1788	0.390295483	0.390295483
1789	0.3902907193	0.3902907193
1790	0.3902870808	0.3902870433
1791	0.3902813418	0.3902813418
1792	0.3902771782	0.3902771782
1793	0.390274515	0.3902744775
1794	0.3902715893	0.3902715143
1795	0.3902673507	0.3902673132
1796	0.3902646875	0.3902646875
1797	0.3902604864	0.3902605614
1798	0.3902546348	0.3902546348
1799	0.390249421	0.390249421
1800	0.3902443196	0.3902442446
1801	0.3902420315	0.3902420315
1802	0.3902374928	0.3902374928
1803	0.3902335543	0.3902335168
1804	0.3902315663	0.3902316038
1805	0.3902237267	0.3902237267
1806	0.3902174626	0.3902174251
1807	0.3902131114	0.3902130739
1808	0.390211311	0.390211311
1809	0.3902066972	0.3902066597
1810	0.3902035839	0.3902035839
1811	0.390200133	0.390200208
1812	0.3901953693	0.3901953693
1813	0.3901919184	0.3901919184
1814	0.390186667	0.390186667
1815	0.3901801028	0.3901801403
1816	0.3901741012	0.3901741387
1817	0.3901713255	0.3901712504
1818	0.3901697125	0.3901697125
1819	0.3901662616	0.3901662991
1820	0.3901618355	0.3901618355
1821	0.3901498698	0.3901498323
1822	0.3901464189	0.3901464189
1823	0.3901439433	0.3901439808
1824	0.3901406424	0.3901406799
1825	0.390138992	0.390138992
1826	0.3901349409	0.3901349034
1827	0.3901306273	0.3901307023
1828	0.3901277765	0.390127739
1829	0.3901226002	0.3901226002
1830	0.3901189617	0.3901189242
1831	0.3901144981	0.3901145356
1832	0.39011251	0.390112585
1833	0.390106546	0.3901065835
1834	0.3901039203	0.3901039578
1835	0.3900992315	0.3900991565
1836	0.3900948429	0.3900948804
1837	0.390087566	0.390087566
1838	0.3900841526	0.3900841526
1839	0.3900796514	0.3900796139
1840	0.3900774758	0.3900775133
1841	0.3900740999	0.3900740999
1842	0.3900689986	0.3900689986
1843	0.3900651351	0.3900651351
1844	0.3900605589	0.3900606714
1845	0.390057108	0.390057108
1846	0.3900524943	0.3900525693
1847	0.3900484807	0.3900485182
1848	0.3900431543	0.3900431168
1849	0.3900408662	0.3900408287
1850	0.3900373403	0.3900373028
1851	0.3900313012	0.3900313762
1852	0.3900270626	0.3900270626
1853	0.3900251121	0.3900251121
1854	0.3900224864	0.3900224489
1855	0.390015322	0.3900152845
1856	0.390011496	0.390011496
1857	0.3900081952	0.3900081576
1858	0.3900052319	0.3900051944
1859	0.3900010683	0.3900010683
1860	0.3899959669	0.3899959669
1861	0.3899928911	0.3899928536
1862	0.3899901154	0.3899900779
1863	0.3899849015	0.389984789
1864	0.3899816007	0.3899816382
1865	0.3899762743	0.3899763118
1866	0.389971548	0.389971548
1867	0.3899687348	0.3899687348
1868	0.3899629208	0.3899629583
1869	0.389958232	0.3899582695
1870	0.3899532807	0.3899533182
1871	0.3899499799	0.3899499799
1872	0.3899454787	0.3899455162
1873	0.3899430406	0.3899429655
1874	0.3899385019	0.3899385019
1875	0.389933138	0.389933138
1876	0.3899291994	0.3899292369
1877	0.3899260111	0.3899259736
1878	0.3899243231	0.3899243231
1879	0.3899215849	0.3899215849
1880	0.3899174963	0.3899174963
1881	0.3899137454	0.3899137454
1882	0.389910557	0.3899105195
1883	0.3899090191	0.3899090191
1884	0.3899018923	0.3899018923
1885	0.3898973536	0.3898973536
1886	0.3898941652	0.3898941652
1887	0.3898911269	0.3898910894
1888	0.3898876385	0.389887676
1889	0.3898846002	0.3898846752
1890	0.3898820871	0.3898820871
1891	0.3898783736	0.3898783736
1892	0.3898713967	0.3898713967
1893	0.3898681334	0.3898681334
1894	0.3898657703	0.3898657328
1895	0.3898613066	0.3898613066
1896	0.389857143	0.3898571055
1897	0.3898544048	0.3898544048
1898	0.3898505788	0.3898506163
1899	0.3898459276	0.3898459276
1900	0.3898416514	0.3898416139
1901	0.3898372253	0.3898373003
1902	0.389832274	0.389832274
1903	0.3898272852	0.3898272477
1904	0.3898207209	0.3898207209
1905	0.3898148319	0.3898148319
1906	0.3898102932	0.3898103307
1907	0.3898061296	0.3898061296
1908	0.3898020786	0.3898021161
1909	0.3897983651	0.3897984026
1910	0.3897940514	0.3897940139
1911	0.3897915008	0.3897915008
1912	0.3897878998	0.3897878623
1913	0.3897859493	0.3897859493
1914	0.3897817857	0.3897817857
1915	0.3897787099	0.3897787474
1916	0.3897737586	0.3897737586
1917	0.389767682	0.389767682
1918	0.3897626557	0.3897626932
1919	0.3897592798	0.3897593173
1920	0.3897579295	0.389757892
1921	0.3897526781	0.3897526406
1922	0.3897492272	0.3897492647
1923	0.3897458888	0.3897458888
1924	0.3897429255	0.389742963
1925	0.3897409	0.3897409
1926	0.3897386494	0.3897386869
1927	0.3897332855	0.3897332855
1928	0.3897283342	0.3897283342
1929	0.389723833	0.389723908
1930	0.3897201571	0.3897201571
1931	0.3897150182	0.3897150182
1932	0.3897119424	0.3897119799
1933	0.3897046655	0.389704703
1934	0.3897005394	0.3897005394
1935	0.3896981763	0.3896981763
1936	0.3896945378	0.3896945378
1937	0.3896887988	0.3896887613
1938	0.3896852729	0.3896853104
1939	0.3896842226	0.3896842226
1940	0.389679984	0.389679984
1941	0.3896738699	0.3896738324
1942	0.389670419	0.389670419
1943	0.3896669306	0.3896668931
1944	0.3896643424	0.3896643424
1945	0.3896602538	0.3896602913
1946	0.3896528269	0.3896528269
1947	0.3896489634	0.3896490009
1948	0.3896447998	0.3896447998
1949	0.3896403736	0.3896403736
1950	0.3896365476	0.3896366601
1951	0.3896341095	0.389634147
1952	0.3896302835	0.3896302835
1953	0.3896260449	0.3896260824
1954	0.3896224439	0.3896224439
1955	0.38961693	0.3896169675
1956	0.389613104	0.3896130289
1957	0.3896072899	0.3896072899
1958	0.3896048518	0.3896048893
1959	0.3896003881	0.3896003881
1960	0.3895953993	0.3895954368
1961	0.3895920234	0.3895919859
1962	0.3895866595	0.389586622
1963	0.3895813706	0.3895813331
1964	0.3895779197	0.3895778822
1965	0.3895745063	0.3895745063
1966	0.3895666668	0.3895666668
1967	0.3895631033	0.3895631033
1968	0.3895599525	0.38955999
1969	0.3895551137	0.3895551512
1970	0.3895508751	0.3895509501
1971	0.3895474242	0.3895474617
1972	0.3895443109	0.3895443859
1973	0.3895359837	0.3895360212
1974	0.3895335456	0.3895335831
1975	0.3895309574	0.3895309574
1976	0.3895271689	0.3895271314
1977	0.3895246557	0.3895246182
1978	0.3895195919	0.3895195169
1979	0.3895160285	0.389516066
1980	0.3895092767	0.3895092767
1981	0.3895041379	0.3895041754
1982	0.3895000493	0.3895000493
1983	0.38949341	0.3894934851
1984	0.3894911219	0.3894911219
1985	0.3894877836	0.3894878211
1986	0.3894839576	0.3894839951
1987	0.389479719	0.3894797565
1988	0.3894745051	0.3894745051
1989	0.3894704915	0.3894704915
1990	0.3894677908	0.3894677908
1991	0.3894625394	0.3894625394
1992	0.3894599138	0.3894599513
1993	0.3894568379	0.3894568755
1994	0.389451174	0.389451174
1995	0.389445735	0.38944566
1996	0.3894408963	0.3894408588
1997	0.3894380455	0.389438008
1998	0.3894348572	0.3894348572
1999	0.3894262299	0.3894262674
2000	0.3894240543	0.3894240919
2001	0.3894195532	0.3894195157
2002	0.3894139267	0.3894139642
2003	0.3894115261	0.3894115261
2004	0.3894067998	0.3894068373
2005	0.3894028238	0.3894027863
2006	0.3893983601	0.3893983601
2007	0.3893942715	0.389394234
2008	0.389390183	0.3893901079
2009	0.389384669	0.389384669
2010	0.3893820808	0.3893820808
2011	0.3893763793	0.3893763793
2012	0.3893706403	0.3893706028
2013	0.3893662142	0.3893661767
2014	0.3893611128	0.3893610753
2015	0.3893582996	0.3893582246
2016	0.3893555614	0.3893555239
2017	0.3893525231	0.3893525231
2018	0.389350385	0.3893504225
2019	0.3893451711	0.3893451711
2020	0.389342733	0.389342733
2021	0.3893406324	0.3893406324
2022	0.3893357562	0.3893357562
2023	0.3893301672	0.3893301297
2024	0.3893281042	0.3893281042
2025	0.3893224027	0.3893224402
2026	0.3893177514	0.3893177514
2027	0.3893152758	0.3893152758
2028	0.3893107746	0.3893108121
2029	0.3893069861	0.3893069486
2030	0.3893030851	0.3893030476
2031	0.3892986589	0.3892986214
2032	0.3892948704	0.3892948704
2033	0.389291307	0.389291307
2034	0.3892885313	0.3892884938
2035	0.3892844427	0.3892844427
2036	0.3892801666	0.3892801666
2037	0.3892772783	0.3892772783
2038	0.3892748402	0.3892748027
2039	0.389270189	0.389270189
2040	0.3892646	0.3892646
2041	0.3892600238	0.3892600613
2042	0.3892548474	0.3892548474
2043	0.3892517341	0.3892516966
2044	0.3892471204	0.3892471204
2045	0.3892410063	0.3892410438
2046	0.3892367302	0.3892367677
2047	0.3892339169	0.3892338794
2048	0.3892308786	0.3892309537
2049	0.3892257398	0.3892257773
2050	0.389220676	0.389220676
2051	0.3892190255	0.3892190255
2052	0.3892135866	0.3892135866
2053	0.3892103232	0.3892103232
2054	0.3892049969	0.3892049593
2055	0.389199858	0.389199858
2056	0.3891951693	0.3891951693
2057	0.3891909307	0.3891908556
2058	0.3891878173	0.3891877423
2059	0.3891835037	0.3891834287
2060	0.3891793776	0.3891794151
2061	0.3891739762	0.3891739387
2062	0.3891707504	0.3891707129
2063	0.3891691374	0.3891691374
2064	0.3891648238	0.3891648613
2065	0.3891621606	0.3891621981
2066	0.3891556339	0.3891556339
2067	0.3891505326	0.3891505326
2068	0.3891449811	0.3891450561
2069	0.3891421304	0.3891421304
2070	0.389139017	0.3891389795
2071	0.3891347784	0.3891347784
2072	0.38913114	0.3891311025
2073	0.3891267138	0.3891267138
2074	0.3891232629	0.3891232629
2075	0.3891210873	0.3891210498
2076	0.3891172988	0.3891172988
2077	0.3891134353	0.3891133978
2078	0.3891106971	0.3891106971
2079	0.3891070211	0.3891070211
2080	0.3891037203	0.3891037953
2081	0.3891000818	0.3891000818
2082	0.3890973436	0.3890973436
2083	0.38909333	0.3890932925
2084	0.3890897291	0.3890897291
2085	0.3890857155	0.3890857531
2086	0.3890829023	0.3890828648
2087	0.3890800516	0.3890800516
2088	0.3890770883	0.3890771633
2089	0.3890740125	0.389073975
2090	0.3890711992	0.3890711992
2091	0.389066548	0.3890665855
2092	0.3890611841	0.3890612216
2093	0.3890573206	0.3890572456
2094	0.3890516941	0.3890517316
2095	0.3890490684	0.3890491059
2096	0.3890461802	0.3890461427
2097	0.3890414914	0.3890415289
2098	0.3890382656	0.3890382656
2099	0.3890323015	0.3890322265
2100	0.3890297509	0.3890297509
2101	0.3890248746	0.3890248746
2102	0.3890217988	0.3890217988
2103	0.3890184604	0.3890184604
2104	0.3890145219	0.3890145594
2105	0.3890111835	0.3890111835
2106	0.38900762	0.389007545
2107	0.3890034565	0.3890034189
2108	0.3889982426	0.3889982426
2109	0.3889943791	0.3889943791
2110	0.3889904405	0.388990403
2111	0.388988265	0.3889883025
2112	0.3889805379	0.3889805379
2113	0.3889743113	0.3889743863
2114	0.3889701102	0.3889701102
2115	0.3889647463	0.3889647463
2116	0.3889620456	0.3889619706
2117	0.3889591198	0.3889591198
2118	0.3889559315	0.3889559315
2119	0.3889520305	0.388952068
2120	0.3889474543	0.3889474167
2121	0.3889428781	0.3889428781
2122	0.3889396897	0.3889396897
2123	0.3889345884	0.3889345884
2124	0.3889307999	0.3889307624
2125	0.3889273865	0.3889273865
2126	0.3889239731	0.3889239731
2127	0.3889201846	0.3889201846
2128	0.3889142956	0.3889143331
2129	0.3889106946	0.3889106946
2130	0.3889057433	0.3889057058
2131	0.3889004919	0.3889005294
2132	0.3888972661	0.3888972661
2133	0.3888946029	0.3888946029
2134	0.3888912645	0.388891227
2135	0.388889164	0.3888891265
2136	0.388885413	0.388885413
2137	0.3888825997	0.3888826372
2138	0.3888783986	0.3888783986
2139	0.3888725096	0.3888725096
2140	0.3888711217	0.3888711592
2141	0.3888651577	0.3888651577
2142	0.388862682	0.3888626445
2143	0.3888585934	0.3888585934
2144	0.3888539422	0.3888539422
2145	0.3888492535	0.388849291
2146	0.3888466278	0.3888466278
2147	0.3888429893	0.3888429893
2148	0.3888393509	0.3888393509
2149	0.3888341745	0.3888340995
2150	0.3888276103	0.3888276478
2151	0.3888238593	0.3888238968
2152	0.3888216087	0.3888216462
2153	0.3888193957	0.3888194332
2154	0.3888163574	0.3888163574
2155	0.3888126064	0.3888126064
2156	0.3888080302	0.3888080302
2157	0.3888042417	0.3888042417
2158	0.3888021786	0.3888021786
2159	0.3887999656	0.3887999656
2160	0.3887926886	0.3887926886
2161	0.3887880749	0.3887880749
2162	0.3887839488	0.3887839488
2163	0.3887809856	0.3887810231
2164	0.3887750965	0.388775134
2165	0.3887741213	0.3887742338
2166	0.3887714581	0.3887715331
2167	0.388769395	0.388769395
2168	0.388767257	0.3887672945
2169	0.3887631684	0.3887631309
2170	0.3887580671	0.3887581046
2171	0.3887524406	0.3887524781
2172	0.3887474143	0.3887473767
2173	0.3887430256	0.3887430256
2174	0.3887392746	0.3887392746
2175	0.3887364614	0.3887364614
2176	0.3887335356	0.3887335731
2177	0.3887309849	0.3887310225
2178	0.3887280967	0.3887280967
2179	0.3887238581	0.3887238206
2180	0.3887174064	0.3887174439
2181	0.3887110297	0.3887111047
2182	0.388706491	0.388706491
2183	0.3887013147	0.3887012396
2184	0.3886981263	0.3886980888
2185	0.3886947879	0.3886948255
2186	0.3886859356	0.3886859356
2187	0.3886826348	0.3886825972
2188	0.388678021	0.388678021
2189	0.3886734448	0.3886734448
2190	0.388668381	0.388668381
2191	0.3886618918	0.3886619293
2192	0.3886580283	0.3886579908
2193	0.3886534521	0.3886534146
2194	0.3886512765	0.388651239
2195	0.3886470004	0.3886470004
2196	0.3886439621	0.3886439621
2197	0.3886398735	0.3886398735
2198	0.3886358225	0.3886358225
2199	0.3886330092	0.3886330467
2200	0.3886289207	0.3886289582
2201	0.388624382	0.388624382
2202	0.3886217188	0.3886216813
2203	0.3886159798	0.3886159798
2204	0.3886122663	0.3886122288
2205	0.3886072025	0.388607165
2206	0.3886043142	0.3886043142
2207	0.3886007508	0.3886007508
2208	0.3885975999	0.3885976374
2209	0.3885934363	0.3885933613
2210	0.3885900605	0.3885900605
2211	0.3885881099	0.3885880724
2212	0.3885853717	0.3885854092
2213	0.3885815832	0.3885815457
2214	0.3885785449	0.3885785074
2215	0.3885770445	0.3885770445
2216	0.3885717932	0.3885717932
2217	0.3885679672	0.3885679672
2218	0.388563466	0.388563466
2219	0.3885606903	0.3885606903
2220	0.3885562641	0.3885562641
2221	0.3885526256	0.3885526631
2222	0.3885493623	0.3885494373
2223	0.3885455363	0.3885455363
2224	0.3885420854	0.3885420854
2225	0.3885364964	0.3885365339
2226	0.3885345084	0.3885345084
2227	0.3885320702	0.3885321078
2228	0.3885278316	0.3885278691
2229	0.3885228053	0.3885228053
2230	0.3885207048	0.3885206672
2231	0.3885180791	0.3885181166
2232	0.3885122275	0.3885122275
2233	0.3885091892	0.3885091892
2234	0.388504463	0.388504463
2235	0.3885016873	0.3885016498
2236	0.3884970736	0.3884971111
2237	0.3884943353	0.3884943353
2238	0.3884888964	0.3884888589
2239	0.3884866458	0.3884866833
2240	0.3884801566	0.3884801941
2241	0.3884767057	0.3884767057
2242	0.3884716044	0.3884716044
2243	0.3884677409	0.3884677784
2244	0.3884640649	0.3884640274
2245	0.3884622269	0.3884622269
2246	0.3884572381	0.3884572756
2247	0.3884534871	0.3884534496
2248	0.3884500737	0.3884500362
2249	0.3884460227	0.3884460227
2250	0.3884424967	0.3884424592
2251	0.388439871	0.388439871
2252	0.3884375829	0.3884376205
2253	0.3884336444	0.3884336069
2254	0.3884286931	0.3884286931
2255	0.3884254673	0.3884254673
2256	0.3884227666	0.3884228041
2257	0.3884192031	0.3884192406
2258	0.3884135766	0.3884135391
2259	0.388411176	0.388411176
2260	0.3884067874	0.3884068249
2261	0.3884019486	0.3884019486
2262	0.3883987603	0.3883987978
2263	0.3883957595	0.388395722
2264	0.3883922711	0.3883922711
2265	0.3883873198	0.3883873573
2266	0.3883846566	0.3883846566
2267	0.3883814307	0.3883813932
2268	0.3883767795	0.3883767795
2269	0.3883735536	0.3883735911
2270	0.3883716406	0.3883715656
2271	0.3883667644	0.3883667268
2272	0.388361588	0.388361588
2273	0.388357762	0.388357762
2274	0.3883528482	0.3883528482
2275	0.3883491722	0.3883491347
2276	0.3883450462	0.3883450462
2277	0.388342383	0.3883423454
2278	0.3883374317	0.3883374317
2279	0.3883341308	0.3883341308
2280	0.38833113	0.38833113
2281	0.3883280167	0.3883279792
2282	0.3883252034	0.3883251659
2283	0.3883230279	0.3883230279
2284	0.3883203272	0.3883202522
2285	0.3883180016	0.388317964
2286	0.3883146257	0.3883146257
2287	0.3883110997	0.3883110997
2288	0.3883088867	0.3883088867
2289	0.3883056983	0.3883056983
2290	0.3883020224	0.3883020224
2291	0.3882962083	0.3882962458
2292	0.3882908444	0.3882908819
2293	0.3882882563	0.3882882938
2294	0.388281767	0.388281767
2295	0.3882752028	0.3882752028
2296	0.3882704391	0.3882704766
2297	0.3882665381	0.3882665756
2298	0.3882618493	0.3882618493
2299	0.3882568605	0.388256898
2300	0.3882526594	0.3882526594
2301	0.3882481957	0.3882481207
2302	0.3882441072	0.3882441447
2303	0.3882398686	0.3882398686
2304	0.3882352173	0.3882352173
2305	0.3882317289	0.3882317664
2306	0.3882277154	0.3882277529
2307	0.3882219764	0.3882219013
2308	0.3882200258	0.3882199883
2309	0.3882156372	0.3882156747
2310	0.3882127114	0.3882127864
2311	0.3882088854	0.3882089229
2312	0.3882066348	0.3882066348
2313	0.3882020961	0.3882020586
2314	0.3881996205	0.388199583
2315	0.3881982701	0.3881982701
2316	0.3881921935	0.3881921935
2317	0.3881839789	0.3881839789
2318	0.3881788025	0.3881788025
2319	0.3881750891	0.3881750891
2320	0.3881723883	0.3881724259
2321	0.3881687499	0.3881687499
2322	0.3881642112	0.3881642487
2323	0.3881603852	0.3881604227
2324	0.3881565592	0.3881565592
2325	0.3881531833	0.3881531833
2326	0.38815007	0.38815007
2327	0.3881446311	0.3881445935
2328	0.38814058	0.3881405425
2329	0.3881373541	0.3881373917
2330	0.3881327404	0.3881327404
2331	0.3881279017	0.3881278642
2332	0.3881228753	0.3881228753
2333	0.3881190118	0.3881189743
2334	0.3881169113	0.3881168738
2335	0.3881128227	0.3881128602
2336	0.3881097094	0.3881097094
2337	0.3881068211	0.3881068211
2338	0.3881019824	0.3881019824
2339	0.3880993567	0.3880993567
2340	0.3880927925	0.3880927925
2341	0.3880897917	0.3880897542
2342	0.3880876911	0.3880876536
2343	0.3880848029	0.3880848029
2344	0.3880782011	0.3880782761
2345	0.3880748627	0.3880748627
2346	0.3880714494	0.3880714494
2347	0.3880690487	0.3880690862
2348	0.3880644725	0.3880644725
2349	0.3880604215	0.3880604215
2350	0.3880572706	0.3880572331
2351	0.3880500687	0.3880500312
2352	0.3880462052	0.3880462052
2353	0.3880450049	0.3880450049
2354	0.3880402412	0.3880402412
2355	0.3880352148	0.3880352524
2356	0.388032139	0.3880321015
2357	0.3880297384	0.3880297759
2358	0.3880266251	0.3880266251
2359	0.3880214862	0.3880214487
2360	0.3880173602	0.3880173602
2361	0.3880125214	0.3880125214
2362	0.388009258	0.388009258
2363	0.3880064823	0.3880064823
2364	0.388003444	0.388003444
2365	0.3880007058	0.3880007058
2366	0.3879969923	0.3879969548
2367	0.3879933539	0.3879933163
2368	0.3879910282	0.3879910282
2369	0.3879871647	0.3879871647
2370	0.3879832637	0.3879833012
2371	0.3879796253	0.3879795877
2372	0.3879754617	0.3879754617
2373	0.3879718232	0.3879718232
2374	0.3879694976	0.3879695351
2375	0.3879666468	0.3879666093
2376	0.387963496	0.387963496
2377	0.3879594074	0.387959445
2378	0.3879549438	0.3879549063
2379	0.3879499925	0.38795003
2380	0.3879467666	0.3879468041
2381	0.3879429406	0.3879429781
2382	0.387938477	0.387938477
2383	0.3879353636	0.3879353261
2384	0.3879313501	0.3879313501
2385	0.3879260237	0.3879260237
2386	0.3879227978	0.3879228353
2387	0.3879198346	0.3879197971
2388	0.3879152584	0.3879152584
2389	0.3879101945	0.387910232
2390	0.3879067811	0.3879067811
2391	0.3879037803	0.3879037803
2392	0.3879005545	0.3879005545
2393	0.3878977788	0.3878977788
2394	0.3878941028	0.3878940653
2395	0.3878922273	0.3878922648
2396	0.3878887764	0.3878887764
2397	0.3878863383	0.3878863383
2398	0.3878825123	0.3878825498
2399	0.3878784987	0.3878784987
2400	0.3878744101	0.3878743726
2401	0.3878707717	0.3878707342
2402	0.387866233	0.3878662705
2403	0.3878608691	0.3878608691
2404	0.3878561053	0.3878561053
2405	0.3878525794	0.3878525794
2406	0.3878492785	0.387849241
2407	0.3878455276	0.3878455651
2408	0.3878412514	0.3878412889
2409	0.3878366377	0.3878367127
2410	0.3878329618	0.3878329243
2411	0.3878292483	0.3878292858
2412	0.3878271477	0.3878271477
2413	0.3878224215	0.387822384
2414	0.3878190831	0.3878190831
2415	0.3878165324	0.3878165324
2416	0.3878125564	0.3878125564
2417	0.387809218	0.387809293
2418	0.3878043417	0.3878043042
2419	0.3877989028	0.3877989028
2420	0.3877949643	0.3877949268
2421	0.3877914384	0.3877914009
2422	0.3877867871	0.3877867871
2423	0.3877816858	0.3877817608
2424	0.3877776347	0.3877776347
2425	0.3877731711	0.3877731711
2426	0.3877710705	0.3877711455
2427	0.3877679947	0.3877679572
2428	0.3877651815	0.3877651815
2429	0.3877612804	0.387761318
2430	0.3877585047	0.3877584672
2431	0.3877552039	0.3877551663
2432	0.3877527657	0.3877527282
2433	0.3877495024	0.3877495399
2434	0.3877474018	0.3877474393
2435	0.3877446636	0.3877447011
2436	0.3877408751	0.3877408751
2437	0.3877368615	0.387736824
2438	0.3877343859	0.3877343859
2439	0.3877278217	0.3877277466
2440	0.3877248584	0.3877248584
2441	0.3877219701	0.3877220076
2442	0.3877185567	0.3877185567
2443	0.3877127802	0.3877128177
2444	0.3877115424	0.3877116174
2445	0.3877077164	0.3877077539
2446	0.387704378	0.387704378
2447	0.3876999143	0.3876999143
2448	0.3876977013	0.3876976638
2449	0.3876912121	0.3876912121
2450	0.3876890365	0.387689074
2451	0.3876849854	0.3876849479
2452	0.3876800341	0.3876800341
2453	0.3876754954	0.3876754954
2454	0.387672082	0.3876721195
2455	0.3876697939	0.3876697939
2456	0.387666043	0.3876660805
2457	0.3876630047	0.3876630047
2458	0.3876598538	0.3876598163
2459	0.3876550151	0.3876550526
2460	0.3876533646	0.3876532896
2461	0.3876496136	0.3876496136
2462	0.3876443998	0.3876443998
2463	0.3876389984	0.3876389984
2464	0.3876326217	0.3876325842
2465	0.3876303336	0.3876303336
2466	0.3876262075	0.3876262075
2467	0.3876211062	0.3876210686
2468	0.3876188556	0.3876188181
2469	0.3876158923	0.3876159298
2470	0.3876113536	0.3876113536
2471	0.3876092906	0.3876092906
2472	0.3876038891	0.3876039267
2473	0.3875991629	0.3875992004
2474	0.3875949243	0.3875949618
2475	0.3875907982	0.3875907607
2476	0.3875883976	0.3875883601
2477	0.3875843465	0.387584384
2478	0.3875819084	0.3875819084
2479	0.3875799579	0.3875799579
2480	0.38757857	0.3875785325
2481	0.3875743689	0.3875744064
2482	0.3875677297	0.3875676921
2483	0.3875640537	0.3875640537
2484	0.3875617281	0.3875617281
2485	0.3875584272	0.3875583897
2486	0.387553701	0.387553701
2487	0.3875524256	0.3875524256
2488	0.3875477369	0.3875477369
2489	0.3875444735	0.3875445486
2490	0.3875411352	0.3875410977
2491	0.3875382469	0.3875383219
2492	0.3875350961	0.3875350961
2493	0.3875298447	0.3875298447
2494	0.3875274816	0.3875274816
2495	0.387525231	0.3875252685
2496	0.3875223427	0.3875223052
2497	0.387519492	0.387519492
2498	0.3875146532	0.3875145407
2499	0.38751199	0.3875119525
2500	0.3875091393	0.3875091393
2501	0.3875053883	0.3875054633
2502	0.3874997993	0.3874997618
2503	0.3874959358	0.3874959733
2504	0.3874914721	0.3874914721
2505	0.387486971	0.387486971
2506	0.387481532	0.3874815695
2507	0.3874768058	0.3874768058
2508	0.3874706167	0.3874706542
2509	0.3874681785	0.3874681785
2510	0.3874627396	0.3874627396
2511	0.3874583509	0.3874583509
2512	0.3874552751	0.3874552751
2513	0.3874517867	0.3874517867
2514	0.3874491985	0.387449086
2515	0.3874455601	0.3874455226
2516	0.3874419967	0.3874421092
2517	0.3874391834	0.3874391834
2518	0.387435545	0.3874355074
2519	0.3874330318	0.3874330693
2520	0.3874314939	0.3874314939
2521	0.387427893	0.387427893
2522	0.3874249297	0.3874249297
2523	0.3874201284	0.3874202034
2524	0.387416565	0.3874166025
2525	0.3874132641	0.3874132641
2526	0.3874091755	0.387409138
2527	0.3874037366	0.3874038116
2528	0.3873991979	0.3873992354
2529	0.3873947342	0.3873947342
2530	0.3873904581	0.3873904956
2531	0.3873871197	0.3873871197
2532	0.3873829562	0.3873829186
2533	0.3873783049	0.3873783049
2534	0.3873751166	0.3873751166
2535	0.3873726409	0.3873726034
2536	0.3873693026	0.3873693026
2537	0.3873657766	0.3873657391
2538	0.3873616131	0.3873615755
2539	0.387357712	0.387357712
2540	0.3873522731	0.3873522731
2541	0.3873502101	0.3873502101
2542	0.3873451837	0.3873452213
2543	0.3873426706	0.3873427456
2544	0.3873398949	0.3873399324
2545	0.3873372317	0.3873371941
2546	0.3873334432	0.3873334432
2547	0.3873296172	0.3873296172
2548	0.3873273291	0.3873273291
2549	0.3873217776	0.3873218151
2550	0.3873197896	0.3873197521
2551	0.3873171639	0.3873171264
2552	0.3873142756	0.3873142756
2553	0.3873092118	0.3873092118
2554	0.3873035478	0.3873035478
