iter	CrossEntropy	Logloss
883	0.3468937803	0.3468937803
884	0.3468869088	0.3468869088
885	0.3468783584	0.3468783584
886	0.3468705076	0.3468705076
887	0.3468654843	0.3468654843
888	0.3468575834	0.3468575834
889	0.3468511676	0.3468511676
890	0.3468451843	0.3468451843
891	0.3468405927	0.3468405927
892	0.3468305471	0.3468305471
893	0.3468209992	0.3468209992
894	0.3468202343	0.3468202343
895	0.3468105814	0.3468105814
896	0.3468098893	0.3468098893
897	0.3468056531	0.3468056531
898	0.3468011886	0.3468011886
899	0.3467877543	0.3467877543
900	0.3467867718	0.3467867718
901	0.3467757113	0.3467757113
902	0.3467678517	0.3467678517
903	0.3467530427	0.3467530427
904	0.34674896	0.34674896
905	0.3467426578	0.3467426578
906	0.3467348164	0.3467348164
907	0.3467151457	0.3467151457
908	0.3467032948	0.3467032948
909	0.3466941714	0.3466941714
910	0.3466844021	0.3466844021
911	0.3466788759	0.3466788759
912	0.346669988	0.346669988
913	0.3466610905	0.3466610905
914	0.3466508352	0.3466508352
915	0.3466402455	0.3466402455
916	0.3466196019	0.3466196019
917	0.3466121649	0.3466121649
918	0.3466070594	0.3466070594
919	0.3466015467	0.3466015467
920	0.3465998343	0.3465998343
921	0.3465816035	0.3465816035
922	0.3465659464	0.3465659464
923	0.3465511282	0.3465511282
924	0.346531582	0.346531582
925	0.3465305784	0.3465305784
926	0.346516278	0.346516278
927	0.3465106416	0.3465106416
928	0.3465012103	0.3465012103
929	0.3464984212	0.3464984212
930	0.3464854876	0.3464854876
931	0.3464713042	0.3464713042
932	0.3464502212	0.3464502212
933	0.3464436536	0.3464436536
934	0.3464364142	0.3464364142
935	0.3464294846	0.3464294846
936	0.3464186347	0.3464186347
937	0.3464172216	0.3464172216
938	0.3464144863	0.3464144863
939	0.3464021392	0.3464021392
940	0.346394942	0.346394942
941	0.3463875558	0.3463875558
942	0.3463792658	0.3463792658
943	0.3463753105	0.3463753105
944	0.3463737548	0.3463737548
945	0.3463659173	0.3463659173
946	0.3463639678	0.3463639678
947	0.3463511075	0.3463511075
948	0.3463463313	0.3463463313
949	0.3463428895	0.3463428895
950	0.3463368869	0.3463368869
951	0.3463297573	0.3463297573
952	0.3463251373	0.3463251373
953	0.3463170692	0.3463170692
954	0.3463116718	0.3463116718
955	0.346302334	0.346302334
956	0.3462931644	0.3462931644
957	0.3462926563	0.3462926563
958	0.346285622	0.346285622
959	0.3462738015	0.3462738015
960	0.3462701481	0.3462701481
961	0.3462652503	0.3462652503
962	0.3462607377	0.3462607377
963	0.346253934	0.346253934
964	0.3462468135	0.3462468135
965	0.3462346452	0.3462346452
966	0.3462254103	0.3462254103
967	0.3462231653	0.3462231653
968	0.3462138517	0.3462138517
969	0.3462076301	0.3462076301
970	0.3462000878	0.3462000878
971	0.3461915638	0.3461915638
972	0.346182962	0.346182962
973	0.3461776762	0.3461776762
974	0.3461676516	0.3461676516
975	0.346165988	0.346165988
976	0.3461510389	0.3461510389
977	0.3461382371	0.3461382371
978	0.3461255903	0.3461255903
979	0.3461194912	0.3461194912
980	0.3461010119	0.3461010119
981	0.3460989797	0.3460989797
982	0.3460899315	0.3460899315
983	0.3460848274	0.3460848274
984	0.3460742016	0.3460742016
985	0.3460703202	0.3460703202
986	0.3460543484	0.3460543484
987	0.3460437555	0.3460437555
988	0.3460163628	0.3460163628
989	0.3460099132	0.3460099132
990	0.3460051844	0.3460051844
991	0.3459968768	0.3459968768
992	0.3459881668	0.3459881668
993	0.345984838	0.345984838
994	0.3459765527	0.3459765527
995	0.3459681206	0.3459681206
996	0.3459549843	0.3459549843
997	0.3459359073	0.3459359073
998	0.3459334909	0.3459334909
999	0.3459260905	0.3459260905
1000	0.3459065311	0.3459065311
1001	0.3459054909	0.3459054909
1002	0.3458993625	0.3458993625
1003	0.3458839589	0.3458839589
1004	0.3458806509	0.3458806509
1005	0.3458735393	0.3458735393
1006	0.3458661638	0.3458661638
1007	0.3458643012	0.3458643012
1008	0.3458606199	0.3458606199
1009	0.3458493155	0.3458493155
1010	0.3458409516	0.3458409516
1011	0.3458368802	0.3458368802
1012	0.3458275709	0.3458275709
1013	0.345823419	0.345823419
1014	0.3458176551	0.3458176551
1015	0.3458074668	0.3458074668
1016	0.3458009767	0.3458009767
1017	0.3457930101	0.3457930101
1018	0.3457756659	0.3457756659
1019	0.3457631913	0.3457631913
1020	0.3457614777	0.3457614777
1021	0.3457510855	0.3457510855
1022	0.3457412834	0.3457412834
1023	0.345734671	0.345734671
1024	0.3457187883	0.3457187883
1025	0.3457128005	0.3457128005
1026	0.3457081811	0.3457081811
1027	0.3456988682	0.3456988682
1028	0.3456942301	0.3456942301
1029	0.3456850134	0.3456850134
1030	0.3456783957	0.3456783957
1031	0.3456752348	0.3456752348
1032	0.3456692439	0.3456692439
1033	0.3456644677	0.3456644677
1034	0.3456576045	0.3456576045
1035	0.3456501097	0.3456501097
1036	0.3456433447	0.3456433447
1037	0.3456363342	0.3456363342
1038	0.345627899	0.345627899
1039	0.3456252536	0.3456252536
1040	0.3456200217	0.3456200217
1041	0.3455991526	0.3455991526
1042	0.3455973146	0.3455973146
1043	0.3455936834	0.3455936834
1044	0.3455782063	0.3455782063
1045	0.3455715968	0.3455715968
1046	0.3455701701	0.3455701701
1047	0.3455662795	0.3455662795
1048	0.3455493993	0.3455493993
1049	0.3455433254	0.3455433254
1050	0.3455356958	0.3455356958
1051	0.3455166923	0.3455166923
1052	0.3455046284	0.3455046284
1053	0.3454876561	0.3454876561
1054	0.345484361	0.345484361
1055	0.3454805077	0.3454805077
1056	0.3454602827	0.3454602827
1057	0.3454520502	0.3454520502
1058	0.3454435503	0.3454435503
1059	0.3454370913	0.3454370913
1060	0.3454297459	0.3454297459
1061	0.3454231271	0.3454231271
1062	0.3454175966	0.3454175966
1063	0.345409038	0.345409038
1064	0.3454039012	0.3454039012
1065	0.3453937682	0.3453937682
1066	0.3453918996	0.3453918996
1067	0.345384432	0.345384432
1068	0.3453838171	0.3453838171
1069	0.3453743229	0.3453743229
1070	0.3453678276	0.3453678276
1071	0.3453582353	0.3453582353
1072	0.3453536828	0.3453536828
1073	0.3453515206	0.3453515206
1074	0.3453448158	0.3453448158
1075	0.3453408324	0.3453408324
1076	0.3453302842	0.3453302842
1077	0.3453222109	0.3453222109
1078	0.345319104	0.345319104
1079	0.3453145215	0.3453145215
1080	0.3453075024	0.3453075024
1081	0.3453005247	0.3453005247
1082	0.3452899861	0.3452899861
1083	0.3452873821	0.3452873821
1084	0.3452859588	0.3452859588
1085	0.3452770674	0.3452770674
1086	0.345264651	0.345264651
1087	0.3452617606	0.3452617606
1088	0.3452527479	0.3452527479
1089	0.345237558	0.345237558
1090	0.3452290199	0.3452290199
1091	0.345227275	0.345227275
1092	0.345219143	0.345219143
1093	0.3452132775	0.3452132775
1094	0.3452051718	0.3452051718
1095	0.3451999579	0.3451999579
1096	0.3451962914	0.3451962914
1097	0.3451944096	0.3451944096
1098	0.3451920507	0.3451920507
1099	0.3451826988	0.3451826988
1100	0.3451715103	0.3451715103
1101	0.3451631562	0.3451631562
1102	0.3451540628	0.3451540628
1103	0.3451485549	0.3451485549
1104	0.3451389177	0.3451389177
1105	0.3451310624	0.3451310624
1106	0.3451213849	0.3451213849
1107	0.3451192218	0.3451192218
1108	0.3451139742	0.3451139742
1109	0.3451103151	0.3451103151
1110	0.3451048082	0.3451048082
1111	0.3450974283	0.3450974283
1112	0.3450933514	0.3450933514
1113	0.3450921795	0.3450921795
1114	0.3450819483	0.3450819483
1115	0.3450738408	0.3450738408
1116	0.3450653686	0.3450653686
1117	0.3450634083	0.3450634083
1118	0.3450578829	0.3450578829
1119	0.3450539912	0.3450539912
1120	0.3450528791	0.3450528791
1121	0.3450486953	0.3450486953
1122	0.3450409592	0.3450409592
1123	0.3450281869	0.3450281869
1124	0.3450202395	0.3450202395
1125	0.345019163	0.345019163
1126	0.3450114812	0.3450114812
1127	0.3450074849	0.3450074849
1128	0.3450009384	0.3450009384
1129	0.3449936446	0.3449936446
1130	0.3449871806	0.3449871806
1131	0.3449845527	0.3449845527
1132	0.3449784997	0.3449784997
1133	0.3449739136	0.3449739136
1134	0.3449671741	0.3449671741
1135	0.3449589674	0.3449589674
1136	0.3449436407	0.3449436407
1137	0.3449367012	0.3449367012
1138	0.3449341596	0.3449341596
1139	0.3449270572	0.3449270572
1140	0.344926139	0.344926139
1141	0.3449221657	0.3449221657
1142	0.3449191379	0.3449191379
1143	0.3449043961	0.3449043961
1144	0.344900602	0.344900602
1145	0.3448946888	0.3448946888
1146	0.3448920417	0.3448920417
1147	0.344886515	0.344886515
1148	0.3448769479	0.3448769479
1149	0.3448728078	0.3448728078
1150	0.3448658008	0.3448658008
1151	0.3448561433	0.3448561433
1152	0.3448521992	0.3448521992
1153	0.3448457291	0.3448457291
1154	0.3448355927	0.3448355927
1155	0.3448292544	0.3448292544
1156	0.3448209323	0.3448209323
1157	0.3448104735	0.3448104735
1158	0.3448084178	0.3448084178
1159	0.3448066149	0.3448066149
1160	0.3447999941	0.3447999941
1161	0.3447915027	0.3447915027
1162	0.3447731463	0.3447731463
1163	0.3447687836	0.3447687836
1164	0.3447670089	0.3447670089
1165	0.3447593078	0.3447593078
1166	0.3447458641	0.3447458641
1167	0.3447434487	0.3447434487
1168	0.3447389949	0.3447389949
1169	0.3447375026	0.3447375026
1170	0.3447303699	0.3447303699
1171	0.3447245049	0.3447245049
1172	0.3447177642	0.3447177642
1173	0.3447135927	0.3447135927
1174	0.3447055243	0.3447055243
1175	0.3447020084	0.3447020084
1176	0.3446991834	0.3446991834
1177	0.3446933452	0.3446933452
1178	0.3446922338	0.3446922338
1179	0.3446877277	0.3446877277
1180	0.3446863611	0.3446863611
1181	0.3446806083	0.3446806083
1182	0.3446749205	0.3446749205
1183	0.3446674591	0.3446674591
1184	0.3446605191	0.3446605191
1185	0.3446562537	0.3446562537
1186	0.3446509925	0.3446509925
1187	0.3446287109	0.3446287109
1188	0.3446122618	0.3446122618
1189	0.3446098392	0.3446098392
1190	0.3446026558	0.3446026558
1191	0.3445924259	0.3445924259
1192	0.3445910194	0.3445910194
1193	0.3445876563	0.3445876563
1194	0.3445675635	0.3445675635
1195	0.3445596061	0.3445596061
1196	0.3445555594	0.3445555594
1197	0.3445514167	0.3445514167
1198	0.344548114	0.344548114
1199	0.3445320505	0.3445320505
1200	0.3445085227	0.3445085227
1201	0.3445069537	0.3445069537
1202	0.3445015924	0.3445015924
1203	0.3444935864	0.3444935864
1204	0.344487609	0.344487609
1205	0.3444791353	0.3444791353
1206	0.3444707077	0.3444707077
1207	0.3444638963	0.3444638963
1208	0.3444504046	0.3444504046
1209	0.3444462381	0.3444462381
1210	0.3444353488	0.3444353488
1211	0.3444247708	0.3444247708
1212	0.3444192718	0.3444192718
1213	0.344412046	0.344412046
1214	0.3444070258	0.3444070258
1215	0.3444008393	0.3444008393
1216	0.344389827	0.344389827
1217	0.3443785122	0.3443785122
1218	0.3443728382	0.3443728382
1219	0.3443681762	0.3443681762
1220	0.3443628688	0.3443628688
1221	0.3443578185	0.3443578185
1222	0.3443473005	0.3443473005
1223	0.3443398035	0.3443398035
1224	0.3443328735	0.3443328735
1225	0.3443304953	0.3443304953
1226	0.3443282656	0.3443282656
1227	0.3443221795	0.3443221795
1228	0.3443147899	0.3443147899
1229	0.3443071698	0.3443071698
1230	0.3443015765	0.3443015765
1231	0.3442969411	0.3442969411
1232	0.3442954678	0.3442954678
1233	0.3442924751	0.3442924751
1234	0.3442822586	0.3442822586
1235	0.3442812807	0.3442812807
1236	0.3442776955	0.3442776955
1237	0.3442709971	0.3442709971
1238	0.3442628949	0.3442628949
1239	0.344260839	0.344260839
1240	0.3442536326	0.3442536326
1241	0.3442528009	0.3442528009
1242	0.3442449922	0.3442449922
1243	0.3442369132	0.3442369132
1244	0.3442335744	0.3442335744
1245	0.3442315985	0.3442315985
1246	0.3442204072	0.3442204072
1247	0.3442090813	0.3442090813
1248	0.3442085674	0.3442085674
1249	0.3442039456	0.3442039456
1250	0.3441932917	0.3441932917
1251	0.3441848737	0.3441848737
1252	0.3441798948	0.3441798948
1253	0.3441708854	0.3441708854
1254	0.3441693264	0.3441693264
1255	0.3441639006	0.3441639006
1256	0.3441579708	0.3441579708
1257	0.344148474	0.344148474
1258	0.3441443877	0.3441443877
1259	0.3441395334	0.3441395334
1260	0.3441335794	0.3441335794
1261	0.3441245031	0.3441245031
1262	0.3441216853	0.3441216853
1263	0.3441184879	0.3441184879
1264	0.344108133	0.344108133
1265	0.3441031796	0.3441031796
1266	0.3441009244	0.3441009244
1267	0.3440972577	0.3440972577
1268	0.3440890817	0.3440890817
1269	0.3440874179	0.3440874179
1270	0.3440838288	0.3440838288
1271	0.3440779513	0.3440779513
1272	0.3440742039	0.3440742039
1273	0.3440701593	0.3440701593
1274	0.3440688938	0.3440688938
1275	0.3440633706	0.3440633706
1276	0.3440566999	0.3440566999
1277	0.344050179	0.344050179
1278	0.3440292118	0.3440292118
1279	0.3440110359	0.3440110359
1280	0.3440091443	0.3440091443
1281	0.3440029432	0.3440029432
1282	0.3439986432	0.3439986432
1283	0.3439896515	0.3439896515
1284	0.3439825758	0.3439825758
1285	0.3439757997	0.3439757997
1286	0.3439622254	0.3439622254
1287	0.3439549936	0.3439549936
1288	0.3439515462	0.3439515462
1289	0.3439482612	0.3439482612
1290	0.3439454996	0.3439454996
1291	0.343940805	0.343940805
1292	0.3439262034	0.3439262034
1293	0.3439209742	0.3439209742
1294	0.3439086496	0.3439086496
1295	0.3439001893	0.3439001893
1296	0.3438894148	0.3438894148
1297	0.3438805668	0.3438805668
1298	0.3438759197	0.3438759197
1299	0.343874203	0.343874203
1300	0.3438680335	0.3438680335
1301	0.3438618664	0.3438618664
1302	0.3438581804	0.3438581804
1303	0.343850247	0.343850247
1304	0.3438494088	0.3438494088
1305	0.3438403201	0.3438403201
1306	0.3438371467	0.3438371467
1307	0.343831448	0.343831448
1308	0.3438295655	0.3438295655
1309	0.3438274901	0.3438274901
1310	0.3438196161	0.3438196161
1311	0.3438141053	0.3438141053
1312	0.343799189	0.343799189
1313	0.3437902394	0.3437902394
1314	0.3437867686	0.3437867686
1315	0.3437793604	0.3437793604
1316	0.3437704018	0.3437704018
1317	0.3437693898	0.3437693898
1318	0.3437625024	0.3437625024
1319	0.3437548691	0.3437548691
1320	0.3437466902	0.3437466902
1321	0.3437406096	0.3437406096
1322	0.3437308155	0.3437308155
1323	0.343725909	0.343725909
1324	0.3437246681	0.3437246681
1325	0.3437178739	0.3437178739
1326	0.3437121109	0.3437121109
1327	0.343708444	0.343708444
1328	0.3437024342	0.3437024342
1329	0.3436858015	0.3436858015
1330	0.3436751105	0.3436751105
1331	0.3436688106	0.3436688106
1332	0.3436629318	0.3436629318
1333	0.3436623351	0.3436623351
1334	0.3436548289	0.3436548289
1335	0.3436382237	0.3436382237
1336	0.3436341163	0.3436341163
1337	0.343609838	0.343609838
1338	0.3436010502	0.3436010502
1339	0.3435948717	0.3435948717
1340	0.3435853231	0.3435853231
1341	0.3435831729	0.3435831729
1342	0.3435753199	0.3435753199
1343	0.3435669927	0.3435669927
1344	0.3435590122	0.3435590122
1345	0.3435568113	0.3435568113
1346	0.3435468877	0.3435468877
1347	0.3435411794	0.3435411794
1348	0.3435358425	0.3435358425
1349	0.3435304521	0.3435304521
1350	0.3435224648	0.3435224648
1351	0.3435188251	0.3435188251
1352	0.3435138931	0.3435138931
1353	0.3435100794	0.3435100794
1354	0.3435040768	0.3435040768
1355	0.3434941163	0.3434941163
1356	0.343484853	0.343484853
1357	0.3434811431	0.3434811431
1358	0.343459357	0.343459357
1359	0.3434569395	0.3434569395
1360	0.343453504	0.343453504
1361	0.3434463143	0.3434463143
1362	0.3434410595	0.3434410595
1363	0.3434384157	0.3434384157
1364	0.3434331312	0.3434331312
1365	0.3434274637	0.3434274637
1366	0.3434239517	0.3434239517
1367	0.3434169031	0.3434169031
1368	0.3434137411	0.3434137411
1369	0.3434050018	0.3434050018
1370	0.3433996262	0.3433996262
1371	0.3433966427	0.3433966427
1372	0.3433923832	0.3433923832
1373	0.3433882178	0.3433882178
1374	0.3433827324	0.3433827324
1375	0.343373147	0.343373147
1376	0.3433604981	0.3433604981
1377	0.3433576352	0.3433576352
1378	0.3433551299	0.3433551299
1379	0.343347203	0.343347203
1380	0.3433388325	0.3433388325
1381	0.3433338258	0.3433338258
1382	0.3433293187	0.3433293187
1383	0.343323162	0.343323162
1384	0.3433196217	0.3433196217
1385	0.3433101679	0.3433101679
1386	0.3433030905	0.3433030905
1387	0.3432952178	0.3432952178
1388	0.3432844509	0.3432844509
1389	0.3432694802	0.3432694802
1390	0.3432646011	0.3432646011
1391	0.3432568579	0.3432568579
1392	0.3432526634	0.3432526634
1393	0.3432452256	0.3432452256
1394	0.3432408426	0.3432408426
1395	0.3432265112	0.3432265112
1396	0.3432172388	0.3432172388
1397	0.3432117743	0.3432117743
1398	0.3432012222	0.3432012222
1399	0.3431938773	0.3431938773
1400	0.3431857065	0.3431857065
1401	0.3431823446	0.3431823446
1402	0.343176019	0.343176019
1403	0.3431679771	0.3431679771
1404	0.343163226	0.343163226
1405	0.343161748	0.343161748
1406	0.3431547747	0.3431547747
1407	0.3431427347	0.3431427347
1408	0.3431393385	0.3431393385
1409	0.3431304439	0.3431304439
1410	0.3431249497	0.3431249497
1411	0.3431205361	0.3431205361
1412	0.3431163811	0.3431163811
1413	0.3431116145	0.3431116145
1414	0.3431027951	0.3431027951
1415	0.3430980956	0.3430980956
1416	0.3430912121	0.3430912121
1417	0.3430851788	0.3430851788
1418	0.3430764447	0.3430764447
1419	0.3430687712	0.3430687712
1420	0.3430577	0.3430577
1421	0.3430509245	0.3430509245
1422	0.3430456671	0.3430456671
1423	0.3430426069	0.3430426069
1424	0.3430384852	0.3430384852
1425	0.3430305783	0.3430305783
1426	0.3430242131	0.3430242131
1427	0.3430209783	0.3430209783
1428	0.3430140013	0.3430140013
1429	0.3430088197	0.3430088197
1430	0.3430012164	0.3430012164
1431	0.3429959676	0.3429959676
1432	0.3429930672	0.3429930672
1433	0.3429796115	0.3429796115
1434	0.3429724637	0.3429724637
1435	0.3429581467	0.3429581467
1436	0.3429550972	0.3429550972
1437	0.3429538064	0.3429538064
1438	0.3429478236	0.3429478236
1439	0.3429406776	0.3429406776
1440	0.3429345599	0.3429345599
1441	0.3429287056	0.3429287056
1442	0.3429206586	0.3429206586
1443	0.3429033134	0.3429033134
1444	0.3428959357	0.3428959357
1445	0.3428850991	0.3428850991
1446	0.342872725	0.342872725
1447	0.3428709138	0.3428709138
1448	0.3428672972	0.3428672972
1449	0.3428621195	0.3428621195
1450	0.3428561826	0.3428561826
1451	0.3428558735	0.3428558735
1452	0.3428553728	0.3428553728
1453	0.3428446954	0.3428446954
1454	0.3428429179	0.3428429179
1455	0.3428363499	0.3428363499
1456	0.3428312073	0.3428312073
1457	0.3428247452	0.3428247452
1458	0.3428173762	0.3428173762
1459	0.3428046107	0.3428046107
1460	0.342798779	0.342798779
1461	0.3427920113	0.3427920113
1462	0.3427846696	0.3427846696
1463	0.3427751776	0.3427751776
1464	0.342774411	0.342774411
1465	0.3427597706	0.3427597706
1466	0.3427547059	0.3427547059
1467	0.3427443515	0.3427443515
1468	0.3427443173	0.3427443173
1469	0.3427414351	0.3427414351
1470	0.3427395689	0.3427395689
1471	0.3427354241	0.3427354241
1472	0.3427285469	0.3427285469
1473	0.3427231643	0.3427231643
1474	0.342712672	0.342712672
1475	0.342695601	0.342695601
1476	0.3426888828	0.3426888828
1477	0.342687659	0.342687659
1478	0.3426822335	0.3426822335
1479	0.3426773653	0.3426773653
1480	0.3426691528	0.3426691528
1481	0.3426637075	0.3426637075
1482	0.342658133	0.342658133
1483	0.3426523663	0.3426523663
1484	0.3426446006	0.3426446006
1485	0.342640638	0.342640638
1486	0.3426330904	0.3426330904
1487	0.3426200867	0.3426200867
1488	0.3426117786	0.3426117786
1489	0.3426048915	0.3426048915
1490	0.3426014373	0.3426014373
1491	0.3425977656	0.3425977656
1492	0.3425903204	0.3425903204
1493	0.3425885878	0.3425885878
1494	0.3425876316	0.3425876316
1495	0.3425833123	0.3425833123
1496	0.3425786836	0.3425786836
1497	0.3425754151	0.3425754151
1498	0.3425713414	0.3425713414
1499	0.3425668685	0.3425668685
1500	0.3425640172	0.3425640172
1501	0.3425621446	0.3425621446
1502	0.3425506515	0.3425506515
1503	0.3425487465	0.3425487465
1504	0.3425399445	0.3425399445
1505	0.3425320161	0.3425320161
1506	0.3425246835	0.3425246835
1507	0.3425171971	0.3425171971
1508	0.3425124882	0.3425124882
1509	0.3425084573	0.3425084573
1510	0.3424976307	0.3424976307
1511	0.3424863628	0.3424863628
1512	0.3424847476	0.3424847476
1513	0.3424788426	0.3424788426
1514	0.342474394	0.342474394
1515	0.3424678632	0.3424678632
1516	0.3424590671	0.3424590671
1517	0.3424542337	0.3424542337
1518	0.3424502974	0.3424502974
1519	0.3424325234	0.3424325234
1520	0.3424280507	0.3424280507
1521	0.3424275411	0.3424275411
1522	0.3424198574	0.3424198574
1523	0.3424153722	0.3424153722
1524	0.3424109656	0.3424109656
1525	0.3424052093	0.3424052093
1526	0.3423973677	0.3423973677
1527	0.3423910111	0.3423910111
1528	0.3423871496	0.3423871496
1529	0.3423801799	0.3423801799
1530	0.3423762451	0.3423762451
1531	0.342375136	0.342375136
1532	0.3423653266	0.3423653266
1533	0.3423584779	0.3423584779
1534	0.342353569	0.342353569
1535	0.3423491128	0.3423491128
1536	0.3423420699	0.3423420699
1537	0.3423412802	0.3423412802
1538	0.3423336145	0.3423336145
1539	0.3423272723	0.3423272723
1540	0.3423265786	0.3423265786
1541	0.3423234517	0.3423234517
1542	0.3423179041	0.3423179041
1543	0.3423114156	0.3423114156
1544	0.3423087115	0.3423087115
1545	0.3422994395	0.3422994395
1546	0.3422975149	0.3422975149
1547	0.3422942985	0.3422942985
1548	0.3422872806	0.3422872806
1549	0.3422773064	0.3422773064
1550	0.3422743369	0.3422743369
1551	0.3422696782	0.3422696782
1552	0.3422610737	0.3422610737
1553	0.3422534463	0.3422534463
1554	0.3422447016	0.3422447016
1555	0.3422388438	0.3422388438
1556	0.3422296416	0.3422296416
1557	0.3422239553	0.3422239553
1558	0.3422230386	0.3422230386
1559	0.3422176545	0.3422176545
1560	0.3422086716	0.3422086716
1561	0.3422022468	0.3422022468
1562	0.3421993766	0.3421993766
1563	0.3421917645	0.3421917645
1564	0.3421898956	0.3421898956
1565	0.3421884191	0.3421884191
1566	0.3421843145	0.3421843145
1567	0.3421773966	0.3421773966
1568	0.3421749501	0.3421749501
1569	0.3421737932	0.3421737932
1570	0.3421656779	0.3421656779
1571	0.3421573631	0.3421573631
1572	0.3421563413	0.3421563413
1573	0.3421515165	0.3421515165
1574	0.3421419729	0.3421419729
1575	0.3421356913	0.3421356913
1576	0.3421273612	0.3421273612
1577	0.3421220616	0.3421220616
1578	0.3421155316	0.3421155316
1579	0.3421053906	0.3421053906
1580	0.3420949743	0.3420949743
1581	0.3420886327	0.3420886327
1582	0.3420810213	0.3420810213
1583	0.3420790878	0.3420790878
1584	0.3420713496	0.3420713496
1585	0.3420669532	0.3420669532
1586	0.3420638046	0.3420638046
1587	0.3420602458	0.3420602458
1588	0.3420494815	0.3420494815
1589	0.3420444908	0.3420444908
1590	0.3420403827	0.3420403827
1591	0.3420353804	0.3420353804
1592	0.3420293785	0.3420293785
1593	0.3420243324	0.3420243324
1594	0.342016143	0.342016143
1595	0.3420087012	0.3420087012
1596	0.3420052873	0.3420052873
1597	0.3420021677	0.3420021677
1598	0.3419971083	0.3419971083
1599	0.3419914399	0.3419914399
1600	0.3419855691	0.3419855691
1601	0.3419820886	0.3419820886
1602	0.3419789619	0.3419789619
1603	0.3419744216	0.3419744216
1604	0.3419701451	0.3419701451
1605	0.3419677608	0.3419677608
1606	0.3419568049	0.3419568049
1607	0.341948448	0.341948448
1608	0.3419464757	0.3419464757
1609	0.3419456564	0.3419456564
1610	0.341943579	0.341943579
1611	0.3419399113	0.3419399113
1612	0.3419343864	0.3419343864
1613	0.341931014	0.341931014
1614	0.341924685	0.341924685
1615	0.3419231719	0.3419231719
1616	0.3419159221	0.3419159221
1617	0.3419062898	0.3419062898
1618	0.3418999196	0.3418999196
1619	0.3418911745	0.3418911745
1620	0.341884945	0.341884945
1621	0.3418809001	0.3418809001
1622	0.341880119	0.341880119
1623	0.3418740048	0.3418740048
1624	0.3418665527	0.3418665527
1625	0.3418617716	0.3418617716
1626	0.3418536091	0.3418536091
1627	0.3418447133	0.3418447133
1628	0.3418403468	0.3418403468
1629	0.341832762	0.341832762
1630	0.3418287663	0.3418287663
1631	0.3418227237	0.3418227237
1632	0.3418169284	0.3418169284
1633	0.3418129986	0.3418129986
1634	0.3418069411	0.3418069411
1635	0.3417984611	0.3417984611
1636	0.3417910202	0.3417910202
1637	0.3417886341	0.3417886341
1638	0.341785228	0.341785228
1639	0.3417826703	0.3417826703
1640	0.3417790199	0.3417790199
1641	0.3417773169	0.3417773169
1642	0.3417719118	0.3417719118
1643	0.3417543121	0.3417543121
1644	0.3417476072	0.3417476072
1645	0.341740436	0.341740436
1646	0.3417315628	0.3417315628
1647	0.3417260406	0.3417260406
1648	0.3417246308	0.3417246308
1649	0.3417087987	0.3417087987
1650	0.341704704	0.341704704
1651	0.3417003624	0.3417003624
1652	0.3416901742	0.3416901742
1653	0.3416860402	0.3416860402
1654	0.3416776393	0.3416776393
1655	0.341676724	0.341676724
1656	0.3416698561	0.3416698561
1657	0.3416630239	0.3416630239
1658	0.3416554294	0.3416554294
1659	0.3416459015	0.3416459015
1660	0.3416424469	0.3416424469
1661	0.3416410902	0.3416410902
1662	0.3416304066	0.3416304066
1663	0.3416236422	0.3416236422
1664	0.3416206932	0.3416206932
1665	0.3416165017	0.3416165017
1666	0.3416090052	0.3416090052
1667	0.3416024251	0.3416024251
1668	0.3415910619	0.3415910619
1669	0.3415864132	0.3415864132
1670	0.3415789954	0.3415789954
1671	0.3415753588	0.3415753588
1672	0.3415725158	0.3415725158
1673	0.3415672482	0.3415672482
1674	0.3415662756	0.3415662756
1675	0.3415650181	0.3415650181
1676	0.3415587585	0.3415587585
1677	0.3415479758	0.3415479758
1678	0.3415393285	0.3415393285
1679	0.3415384812	0.3415384812
1680	0.3415337971	0.3415337971
1681	0.3415299077	0.3415299077
1682	0.3415234931	0.3415234931
1683	0.3415164916	0.3415164916
1684	0.3415120949	0.3415120949
1685	0.3415106322	0.3415106322
1686	0.3415071282	0.3415071282
1687	0.3414989084	0.3414989084
1688	0.3414917092	0.3414917092
1689	0.3414820776	0.3414820776
1690	0.341481164	0.341481164
1691	0.3414739547	0.3414739547
1692	0.3414674337	0.3414674337
1693	0.3414616907	0.3414616907
1694	0.341453885	0.341453885
1695	0.3414483033	0.3414483033
1696	0.3414457198	0.3414457198
1697	0.3414400025	0.3414400025
1698	0.3414365475	0.3414365475
1699	0.3414293631	0.3414293631
1700	0.3414255444	0.3414255444
1701	0.3414218413	0.3414218413
1702	0.3414138516	0.3414138516
1703	0.3414100464	0.3414100464
1704	0.3414072674	0.3414072674
1705	0.3414047889	0.3414047889
1706	0.3414007678	0.3414007678
1707	0.3413953294	0.3413953294
1708	0.3413840785	0.3413840785
1709	0.34137716	0.34137716
1710	0.3413738601	0.3413738601
1711	0.3413656958	0.3413656958
1712	0.3413588834	0.3413588834
1713	0.3413465467	0.3413465467
1714	0.3413397388	0.3413397388
1715	0.3413370868	0.3413370868
1716	0.3413294671	0.3413294671
1717	0.3413214353	0.3413214353
1718	0.3413177732	0.3413177732
1719	0.3413130667	0.3413130667
1720	0.3413124661	0.3413124661
